gdb_id,canonical_smiles,smiles,molecular_weight,logp,tpsa,hbd,hba,rotatable_bonds,homo_energy,lumo_energy,dipole_moment,kmeans_cluster,hdbscan_cluster
222,C#CC(C)(C)O,C#CC(C)(C)O,84.11799999999998,0.3905,20.23,1,1,0,-0.2589,0.0425,1.7721,2,-2
223,CC(C)(O)C#N,CC(C)(O)C#N,85.10600000000001,0.2808800000000001,44.019999999999996,1,2,0,-0.2931,0.0216,4.8465,2,-2
224,CC(C)(C)C=O,CC(C)(C)C=O,86.13399999999999,1.2314,17.07,0,1,0,-0.247,-0.0179,2.5692,2,-2
225,CC(C)(O)C=O,CC(C)(O)C=O,88.106,-0.043800000000000006,37.3,1,2,1,-0.2523,-0.0258,2.8176,2,-2
226,CC(C)(C)CO,CC(C)(C)CO,88.14999999999999,1.0248,20.23,1,1,0,-0.2638,0.0725,1.3469,2,-2
227,CC(C)(O)CO,CC(C)(O)CO,90.122,-0.25039999999999996,40.46,2,2,1,-0.2619,0.0727,0.1987,0,-1
228,CCC(C)(C)C,CCC(C)(C)C,86.17799999999998,2.442500000000001,0.0,0,0,0,-0.3031,0.0748,0.0414,2,-2
229,CCC(C)(C)O,CCC(C)(C)O,88.14999999999998,1.1673,20.23,1,1,1,-0.2601,0.0658,1.3435,2,-2
230,COC(C)(C)C,COC(C)(C)C,88.14999999999999,1.4313,9.23,0,1,0,-0.2455,0.079,1.0896,2,-2
231,CC#CC(C)=O,CC#CC(C)=O,82.10199999999999,0.5987,17.07,0,1,0,-0.2532,-0.0449,3.5644,2,-2
232,CC#CC(N)=O,CC#CC(N)=O,83.09,-0.5050000000000001,43.09,1,1,0,-0.2502,-0.016,4.0759,2,-2
233,CC#CC(C)C,CC#CC(C)C,82.146,1.6657,0.0,0,0,0,-0.2404,0.0633,0.1156,2,-2
234,CC#CC(C)O,CC#CC(C)O,84.118,0.3905,20.23,1,1,0,-0.2492,0.0416,1.89,2,-2
235,C#CCC(C)=O,C#CCC(C)=O,82.10199999999999,0.5987,17.07,0,1,1,-0.246,-0.0185,2.2729,2,-2
236,CC(=O)CC#N,CC(=O)CC#N,83.09,0.48908,40.86,0,2,1,-0.274,-0.037,5.6789,2,-2
237,C#CCC(N)=O,C#CCC(N)=O,83.09,-0.5050000000000001,43.09,1,1,1,-0.2498,0.0244,3.7732,2,-2
238,N#CCC(N)=O,N#CCC(N)=O,84.078,-0.6146200000000002,66.88,1,2,1,-0.2741,0.0051,6.7117,0,-2
239,CC(=N)NC=O,CC(=N)NC=O,86.094,-0.2704300000000001,52.95,2,2,1,-0.2611,-0.0177,0.9105,1,-2
240,CC(=N)OC=O,CC(=N)OC=O,87.07799999999999,0.15656999999999993,50.15,1,3,1,-0.2723,-0.0251,4.0954,0,-2
241,CC(=O)CC=O,CC(=O)CC=O,86.08999999999999,0.1644,34.14,0,2,2,-0.2505,-0.0381,2.6833,2,-2
242,CC(=O)NC=N,CC(=O)NC=N,86.094,-0.2704300000000001,52.95,2,2,1,-0.2397,-0.0114,5.1423,1,-2
243,CC(=O)NC=O,CC(=O)NC=O,87.07799999999999,-0.7211000000000001,46.17,1,2,1,-0.2511,-0.0298,5.6602,0,-2
244,CC(=O)OC=N,CC(=O)OC=N,87.078,0.15657000000000004,50.150000000000006,1,3,1,-0.2768,-0.0235,0.9137,0,-2
245,N=C(N)NC=O,N=C(N)NC=O,87.082,-1.3741299999999999,78.97,3,2,1,-0.2336,-0.0146,2.4787,1,-2
246,NC(=O)CC=O,NC(=O)CC=O,87.07799999999999,-0.9393000000000002,60.160000000000004,1,2,2,-0.2502,-0.0278,3.7344,0,-2
247,N=CNC(N)=O,N=CNC(N)=O,87.08200000000001,-0.7382299999999997,78.97,3,2,1,-0.2443,0.0042,5.2585,1,-2
248,NC(=O)NC=O,NC(=O)NC=O,88.06599999999999,-1.1889,72.19,2,2,1,-0.2548,-0.0128,6.1119,1,-2
249,N=COC(N)=O,N=COC(N)=O,88.066,-0.31123000000000006,76.16999999999999,2,3,1,-0.2743,0.0024,1.994,1,-2
250,C#CCC(C)C,C#CCC(C)C,82.146,1.6657,0.0,0,0,1,-0.259,0.0553,0.6828,2,-2
251,CC(C)CC#N,CC(C)CC#N,83.134,1.55608,23.79,0,1,1,-0.3161,0.0346,3.9826,2,-2
252,C#CCC(C)O,C#CCC(C)O,84.118,0.3905,20.23,1,1,1,-0.2622,0.0545,1.4348,2,-2
253,CC(O)CC#N,CC(O)CC#N,85.10600000000001,0.28088,44.019999999999996,1,2,1,-0.2866,0.0348,4.9064,2,-2
254,CN(C)CC#N,CN(C)CC#N,84.122,0.07157999999999998,27.03,0,2,1,-0.2371,0.0217,4.0824,2,-2
255,CC(C)CC=O,CC(C)CC=O,86.13399999999999,1.2314,17.07,0,1,2,-0.2481,-0.0197,2.7416,2,-2
256,CC(C)NC=O,CC(C)NC=O,87.12199999999999,0.14079999999999987,29.1,1,1,2,-0.2484,0.0348,3.6603,2,-2
257,CC(C)OC=O,CC(C)OC=O,88.106,0.5678,26.3,0,2,2,-0.2748,0.0115,4.1216,2,-1
258,CC(O)CC=O,CC(O)CC=O,88.106,-0.043800000000000006,37.3,1,2,2,-0.2437,-0.0204,3.3205,0,-2
259,CN(C)CC=O,CN(C)CC=O,87.12199999999999,-0.2531000000000001,20.310000000000002,0,2,2,-0.2267,-0.0252,2.7328,2,-2
260,CC(=O)CCO,CC(=O)CCO,88.106,-0.04219999999999996,37.3,1,2,2,-0.2458,-0.0111,1.2601,0,-2
261,CCCC(C)=O,CCCC(C)=O,86.13399999999999,1.3755,17.07,0,1,2,-0.2415,-0.0071,2.5426,2,-2
262,CCCC(N)=O,CCCC(N)=O,87.122,0.27180000000000015,43.09,1,1,2,-0.243,0.0359,3.4104,2,-2
263,CCNC(C)=O,CCNC(C)=O,87.12199999999999,0.14240000000000014,29.1,1,1,1,-0.2402,0.0381,3.4941,2,-1
264,CCNC(N)=O,CCNC(N)=O,88.11,-0.3254000000000001,55.12,2,1,1,-0.2427,0.0598,3.5648,0,-2
265,CCOC(C)=O,CCOC(C)=O,88.106,0.5694,26.3,0,2,1,-0.2654,0.0196,1.9371,2,-1
266,CCOC(N)=O,CCOC(N)=O,89.09400000000001,0.10160000000000025,52.32,1,2,1,-0.2644,0.0591,2.4228,0,-2
267,C[NH2+]CC(=O)[O-],C[NH2+]CC(=O)[O-],89.094,-3.070499999999999,56.739999999999995,1,2,2,-0.2494,0.0196,5.2128,1,-2
268,COCC(C)=O,COCC(C)=O,88.106,0.2218,26.3,0,2,2,-0.2449,-0.0102,3.6117,2,-2
269,COCC(N)=O,COCC(N)=O,89.09400000000001,-0.8819000000000001,52.32,1,2,2,-0.2464,0.0274,4.2922,0,-2
270,NC(=O)CCO,NC(=O)CCO,89.094,-1.1459000000000001,63.32000000000001,2,2,2,-0.2471,0.0327,2.1536,1,-2
271,[NH3+]CCC(=O)[O-],[NH3+]CCC(=O)[O-],89.094,-2.6316999999999995,67.77,1,2,2,-0.167,-0.0333,14.8809,1,-1
272,CC(C)CCO,CC(C)CCO,88.14999999999999,1.0248,20.23,1,1,2,-0.2613,0.0807,1.3839,2,-2
273,CC(O)CCO,CC(O)CCO,90.122,-0.25039999999999996,40.46,2,2,2,-0.2583,0.0719,0.18,0,-1
274,CCCC(C)C,CCCC(C)C,86.178,2.442500000000001,0.0,0,0,2,-0.3042,0.0859,0.0898,2,-2
275,CCCC(C)O,CCCC(C)O,88.14999999999999,1.1673,20.23,1,1,2,-0.2613,0.0739,1.3758,2,-1
276,CCOC(C)C,CCOC(C)C,88.15,1.4313,9.23,0,1,2,-0.2458,0.0875,0.9735,2,-2
277,COCC(C)C,COCC(C)C,88.15,1.2888000000000002,9.23,0,1,2,-0.2508,0.0876,0.9451,2,-2
278,COCC(C)O,COCC(C)O,90.122,0.013600000000000112,29.46,1,2,2,-0.2581,0.0777,2.2037,2,-2
279,CC(=O)C(C)=O,CC(=O)C(C)=O,86.08999999999999,0.1644000000000001,34.14,0,2,1,-0.2408,-0.0826,0.0005,2,-2
280,CC(=O)C(=N)N,CC(=O)C(=N)N,86.09400000000001,-0.48862999999999984,66.94,2,2,1,-0.2483,-0.0515,1.9354,1,-2
281,CC(=O)C(N)=O,CC(=O)C(N)=O,87.078,-0.9393,60.160000000000004,1,2,1,-0.2416,-0.0632,1.1652,0,-2
282,NC(=[NH2+])C(=O)[O-],NC(=[NH2+])C(=O)[O-],88.06599999999999,-4.1474,91.74000000000001,2,2,0,-0.2349,-0.0376,8.5052,1,-2
283,NC(=O)C(N)=O,NC(=O)C(N)=O,88.066,-2.043,86.18,2,2,0,-0.2422,-0.0321,0.0024,1,-2
284,CC(=O)C(C)C,CC(=O)C(C)C,86.134,1.2314,17.07,0,1,1,-0.2389,-0.0081,2.5905,2,-2
285,CC(C)C(N)=O,CC(C)C(N)=O,87.122,0.12770000000000004,43.09,1,1,1,-0.2409,0.0371,3.4399,2,-2
286,CC([NH3+])C(=O)[O-],CC([NH3+])C(=O)[O-],89.094,-2.6332999999999993,67.77,1,2,1,-0.251,0.0174,5.0933,1,-2
287,CC(=O)C(C)O,CC(=O)C(C)O,88.106,-0.043800000000000006,37.3,1,2,1,-0.263,-0.0258,2.9304,2,-2
288,CC(O)C(N)=O,CC(O)C(N)=O,89.09400000000001,-1.1475000000000002,63.32,2,2,1,-0.26,0.0186,4.1096,1,-2
289,CC(=O)N(C)C,CC(=O)N(C)C,87.122,0.09450000000000003,20.310000000000002,0,1,0,-0.2342,0.0354,3.5335,2,-2
290,CN(C)C(N)=O,CN(C)C(N)=O,88.11,-0.3732999999999997,46.33,1,1,0,-0.2306,0.0604,3.6689,2,-2
291,CC(C)C(C)C,CC(C)C(C)C,86.178,2.2984,0.0,0,0,1,-0.3016,0.0822,0.0,2,-2
292,CC(C)C(C)O,CC(C)C(C)O,88.14999999999999,1.0231999999999999,20.23,1,1,1,-0.2613,0.0684,1.414,2,-1
293,CC(O)C(C)O,CC(O)C(C)O,90.122,-0.252,40.46,2,2,1,-0.2564,0.0643,0.1664,0,-2
294,CC1(C)CCC1,CC1(C)CCC1,84.162,2.1965000000000003,0.0,0,0,0,-0.2837,0.0812,0.0245,2,-2
295,CC1(C)CCO1,CC1(C)CCO1,86.134,1.1853,9.23,0,1,0,-0.2392,0.0812,1.636,2,-2
296,CC1(C)COC1,CC1(C)COC1,86.134,1.0428,9.23,0,1,0,-0.2425,0.0728,1.888,2,-2
297,CC1(O)CCC1,CC1(O)CCC1,86.13400000000001,0.9213,20.23,1,1,0,-0.2526,0.0743,1.3454,2,-2
298,CC1(O)COC1,CC1(O)COC1,88.10600000000001,-0.23239999999999994,29.46,1,2,0,-0.246,0.0616,2.486,2,-1
299,CC1(C)CC1O,CC1(C)CC1O,86.13399999999999,0.7771999999999999,20.23,1,1,0,-0.2497,0.083,1.2792,2,-2
300,CC1(O)CC1O,CC1(O)CC1O,88.106,-0.49799999999999994,40.46,2,2,0,-0.2427,0.0794,1.9707,0,-2
301,CC1CC1(C)C,CC1CC1(C)C,84.16199999999999,2.0524,0.0,0,0,0,-0.2558,0.0887,0.0963,2,3
302,CC1CC1(C)O,CC1CC1(C)O,86.13399999999999,0.7771999999999999,20.23,1,1,0,-0.2458,0.0798,1.2745,2,-2
303,CC1OC1(C)C,CC1OC1(C)C,86.13399999999999,1.1837,12.53,0,1,0,-0.2545,0.0923,1.7972,2,-2
304,CN1CC1(C)C,CN1CC1(C)C,85.14999999999999,0.7103999999999999,3.01,0,1,0,-0.219,0.0873,1.1514,2,-2
305,CC1CC(=N)O1,CC1CC(=N)O1,85.106,0.77247,33.08,1,2,0,-0.2598,0.0305,2.8604,2,-1
306,CC1CC(=O)C1,CC1CC(=O)C1,84.118,0.9854,17.07,0,1,0,-0.2394,-0.0163,2.8997,2,-2
307,CC1CC(=O)N1,CC1CC(=O)N1,85.106,-0.1051999999999999,29.1,1,1,0,-0.2465,0.0387,3.855,2,-2
308,CC1CC(=O)O1,CC1CC(=O)O1,86.08999999999999,0.3218,26.3,0,2,0,-0.2737,0.0124,4.16,2,-2
309,CN1CC(=O)C1,CN1CC(=O)C1,85.106,-0.4991000000000001,20.310000000000002,0,2,0,-0.2304,-0.0233,2.5981,2,-2
310,O=C1CC(O)C1,O=C1CC(O)C1,86.09,-0.28980000000000006,37.3,1,2,0,-0.242,-0.0206,3.0457,2,-1
311,CC1CC(C)C1,CC1CC(C)C1,84.162,2.0524,0.0,0,0,0,-0.2832,0.0906,0.1412,2,-2
312,CC1CC(C)O1,CC1CC(C)O1,86.134,1.1837,9.23,0,1,0,-0.2399,0.0942,1.5588,2,-2
313,CC1CC(O)C1,CC1CC(O)C1,86.134,0.7771999999999999,20.23,1,1,0,-0.253,0.0788,1.398,2,-2
314,CN1CC(O)C1,CN1CC(O)C1,87.122,-0.7073,23.47,1,2,0,-0.2196,0.0838,1.5574,2,-2
315,OC1CC(O)C1,OC1CC(O)C1,88.106,-0.498,40.46,2,2,0,-0.2525,0.0691,1.3233,0,-2
316,CC12CC(C1)C2,CC12CC(C1)C2,82.14600000000002,1.8064,0.0,0,0,0,-0.2934,0.0984,0.2077,2,-2
317,CC12CC(C1)O2,CC12CC(C1)O2,84.11800000000001,0.9377,9.23,0,1,0,-0.2307,0.1012,1.8191,2,-2
318,CC12CN(C1)C2,CC12CN(C1)C2,83.134,0.32189999999999996,3.24,0,1,0,-0.2257,0.0834,1.9709,2,9
319,OC12CC(C1)C2,OC12CC(C1)C2,84.11800000000001,0.5312,20.23,1,1,0,-0.2587,0.0809,1.329,2,-2
320,OC12CN(C1)C2,OC12CN(C1)C2,85.106,-0.9533,23.47,1,2,0,-0.2445,0.0682,1.7613,2,-2
321,C#CC(=O)C#C,C#CC(=O)C#C,78.07,-0.17810000000000004,17.07,0,1,0,-0.28,-0.0898,3.1111,2,-2
322,C#CC(=O)C#N,C#CC(=O)C#N,79.058,-0.28772000000000003,40.86,0,2,0,-0.3156,-0.121,3.7814,2,-2
323,N#CC(=O)C#N,N#CC(=O)C#N,80.046,-0.39734,64.65,0,3,0,-0.3538,-0.1562,0.6341,0,-2
324,C#CC(=O)C=O,C#CC(=O)C=O,82.05799999999999,-0.6124,34.14,0,2,1,-0.2672,-0.1181,4.3138,2,-1
325,N#CC(=O)C=O,N#CC(=O)C=O,83.04599999999999,-0.7220200000000001,57.93,0,3,1,-0.2978,-0.1503,1.4415,0,-1
326,O=CC(=O)C=O,O=CC(=O)C=O,86.04599999999999,-1.0467000000000002,51.21,0,3,2,-0.2606,-0.1455,3.4458,0,-2
327,C#CC(C)C#C,C#CC(C)C#C,78.11399999999999,0.8889,0.0,0,0,0,-0.2622,0.034,0.6022,2,3
328,C#CC(C)C#N,C#CC(C)C#N,79.102,0.77928,23.79,0,1,0,-0.2879,0.0116,3.7481,2,-2
329,CC(C#N)C#N,CC(C#N)C#N,80.09,0.66966,47.58,0,2,0,-0.3433,-0.0129,4.1272,2,-1
330,C#CC(N)C#N,C#CC(N)C#N,80.09,-0.52952,49.81,1,2,0,-0.2798,-0.003,2.5088,0,-2
331,N#CC(N)C#N,N#CC(N)C#N,81.078,-0.63914,73.6,1,3,0,-0.3037,-0.0279,3.6178,1,-2
332,C#CC(O)C#C,C#CC(O)C#C,80.086,-0.3863000000000001,20.23,1,1,0,-0.2708,0.0039,1.3299,2,-2
333,C#CC(O)C#N,C#CC(O)C#N,81.07400000000001,-0.49592,44.019999999999996,1,2,0,-0.3019,-0.0199,3.263,2,-2
334,N#CC(O)C#N,N#CC(O)C#N,82.06200000000001,-0.6055400000000001,67.81,1,3,0,-0.3463,-0.0464,2.3093,1,-1
335,C#CC(C)C=O,C#CC(C)C=O,82.10199999999999,0.4546,17.07,0,1,1,-0.2536,-0.0324,2.3065,2,-2
336,CC(C#N)C=O,CC(C#N)C=O,83.08999999999999,0.34498,40.86,0,2,1,-0.2801,-0.0545,2.7273,2,-2
337,C#CC(O)C=O,C#CC(O)C=O,84.074,-0.8206,37.3,1,2,1,-0.2709,-0.0493,2.1664,0,-2
338,N#CC(O)C=O,N#CC(O)C=O,85.062,-0.93022,61.089999999999996,1,3,1,-0.3073,-0.0733,2.9799,1,-2
339,CC(C=O)C=O,CC(C=O)C=O,86.08999999999999,0.020299999999999985,34.14,0,2,2,-0.2559,-0.0573,3.0426,2,-2
340,CN(C=N)C=O,CN(C=N)C=O,86.094,-0.31832999999999995,44.160000000000004,1,2,2,-0.2595,-0.0171,2.4166,0,-2
341,CN(C=O)C=O,CN(C=O)C=O,87.07799999999999,-0.7690000000000001,37.38,0,2,2,-0.2725,-0.0352,0.6161,0,-2
342,O=CC(O)C=O,O=CC(O)C=O,88.062,-1.2549000000000001,54.37,1,3,2,-0.2649,-0.0663,3.3417,1,-2
343,CN=C(N)C#N,CN=C(N)C#N,83.094,-0.50302,62.169999999999995,1,2,0,-0.2622,-0.0399,5.1006,0,-1
344,CN=C(N)C=O,CN=C(N)C=O,86.09399999999998,-0.8277000000000001,55.449999999999996,1,2,1,-0.2476,-0.0605,2.7489,0,-2
345,C#CC(=O)CC,C#CC(=O)CC,82.102,0.5987,17.07,0,1,1,-0.264,-0.0552,2.733,2,-2
346,CCC(=O)C#N,CCC(=O)C#N,83.09,0.48908,40.86,0,2,1,-0.2976,-0.0854,3.5163,2,-2
347,CNC(=N)C#N,CNC(=N)C#N,83.09400000000001,-0.29335000000000017,59.67,2,2,0,-0.2527,-0.0407,3.0753,1,-2
348,C#CC(=O)NC,C#CC(=O)NC,83.08999999999999,-0.6344000000000001,29.1,1,1,0,-0.2591,-0.0243,3.6839,2,-2
349,C#CC(=O)OC,C#CC(=O)OC,84.074,-0.20740000000000003,26.3,0,2,0,-0.2806,-0.0424,1.7556,2,-2
350,COC(=O)C#N,COC(=O)C#N,85.06200000000001,-0.3170200000000001,50.09,0,3,0,-0.3197,-0.0717,4.0593,0,-2
351,C#CC(=O)CO,C#CC(=O)CO,84.074,-0.819,37.3,1,2,1,-0.2661,-0.0573,4.1336,0,-2
352,N#CC(=O)CO,N#CC(=O)CO,85.062,-0.92862,61.09,1,3,1,-0.3004,-0.0881,4.1197,1,-2
353,CCC(=O)C=O,CCC(=O)C=O,86.08999999999999,0.1644,34.14,0,2,2,-0.2515,-0.0944,1.0401,2,-2
354,CNC(=N)C=O,CNC(=N)C=O,86.094,-0.6180300000000003,52.95,2,2,1,-0.2388,-0.0681,3.7361,1,-2
355,CNC(=O)C=O,CNC(=O)C=O,87.07799999999999,-1.0687000000000002,46.17,1,2,1,-0.2505,-0.0726,5.2806,0,-2
356,COC(=O)C=O,COC(=O)C=O,88.062,-0.6417000000000002,43.370000000000005,0,3,1,-0.2683,-0.0862,3.7746,0,-2
357,O=CC(=O)CO,O=CC(=O)CO,88.062,-1.2533,54.370000000000005,1,3,2,-0.2516,-0.0953,5.1353,1,-2
358,CCC(=O)CC,CCC(=O)CC,86.134,1.3755,17.07,0,1,2,-0.2412,-0.0057,2.5012,2,-2
359,CCC(=O)CO,CCC(=O)CO,88.106,-0.04219999999999996,37.3,1,2,2,-0.2429,-0.0073,3.84,0,-1
360,CCC(=O)NC,CCC(=O)NC,87.12199999999999,0.14239999999999992,29.1,1,1,1,-0.2422,0.0378,3.4247,2,-2
361,CCC(=O)OC,CCC(=O)OC,88.106,0.5694,26.3,0,2,1,-0.268,0.0192,1.6323,2,-2
362,CNC(=O)CO,CNC(=O)CO,89.094,-1.2753000000000003,49.33,2,2,1,-0.2433,0.0274,4.3706,1,-2
363,CNC(=O)NC,CNC(=O)NC,88.11,-0.4548000000000001,41.13,2,1,0,-0.2383,0.067,3.5856,2,-1
364,CNC(=O)OC,CNC(=O)OC,89.094,-0.02779999999999999,38.33,1,2,0,-0.2496,0.0662,2.2967,2,-2
365,COC(=O)CN,COC(=O)CN,89.09400000000002,-0.8819000000000001,52.32,1,3,1,-0.2466,0.015,1.6419,0,-2
366,COC(=O)CO,COC(=O)CO,90.078,-0.8483000000000003,46.53,1,3,1,-0.2705,0.0032,2.8141,0,-2
367,O=C(CO)CO,O=C(CO)CO,90.078,-1.4599000000000002,57.53,2,3,2,-0.2447,-0.01,5.1141,1,-2
368,CN=C(C)OC,CN=C(C)OC,87.12199999999999,0.681,21.59,0,2,0,-0.2427,0.0334,0.8775,2,-2
369,C#CC(C)CO,C#CC(C)CO,84.118,0.24800000000000005,20.23,1,1,1,-0.2613,0.0553,1.3163,2,-2
370,CC(C#N)CO,CC(C#N)CO,85.106,0.13838,44.019999999999996,1,2,1,-0.2896,0.035,3.7371,2,-2
371,C#CC(C)CC,C#CC(C)CC,82.146,1.6657,0.0,0,0,1,-0.2575,0.0581,0.7089,2,-2
372,CCC(C)C#N,CCC(C)C#N,83.134,1.55608,23.79,0,1,1,-0.3144,0.0383,4.0632,2,-2
373,CCC(N)C#N,CCC(N)C#N,84.122,0.24728000000000006,49.81,1,2,1,-0.2695,0.0286,2.8538,2,-2
374,C#CC(O)CC,C#CC(O)CC,84.11800000000001,0.3905,20.23,1,1,1,-0.2649,0.0332,1.3296,2,-2
375,CCC(O)C#N,CCC(O)C#N,85.10600000000001,0.2808800000000001,44.019999999999996,1,2,1,-0.3028,0.0117,3.3465,2,-2
376,CNC(C)C#N,CNC(C)C#N,84.122,0.11787999999999993,35.82,1,2,1,-0.2424,0.0288,4.4075,2,-2
377,C#CC(C)OC,C#CC(C)OC,84.118,0.6545,9.23,0,1,1,-0.2538,0.0395,1.41,2,-2
378,COC(C)C#N,COC(C)C#N,85.10600000000001,0.54488,33.019999999999996,0,2,1,-0.2865,0.0177,3.2128,2,-2
379,N#CC(N)CO,N#CC(N)CO,86.094,-1.1704200000000002,70.04,2,3,1,-0.2619,0.0215,4.5745,1,-1
380,N#CC(N)CN,N#CC(N)CN,85.11000000000001,-1.2040200000000003,75.83,2,3,1,-0.2534,0.0266,4.8739,1,-2
381,N#CC(O)CN,N#CC(O)CN,86.09400000000002,-1.1704200000000002,70.03999999999999,2,3,1,-0.2549,0.0078,3.5369,1,-2
382,C#CC(O)CO,C#CC(O)CO,86.09,-1.0272000000000001,40.46,2,2,1,-0.2624,0.0188,2.1731,1,-2
383,N#CC(O)CO,N#CC(O)CO,87.078,-1.1368200000000002,64.25,2,3,1,-0.2878,-0.0038,2.1065,1,-2
384,CC(C=O)CO,CC(C=O)CO,88.106,-0.18629999999999997,37.3,1,2,2,-0.2523,-0.0219,1.4722,0,-2
385,CCC(C)C=O,CCC(C)C=O,86.13399999999999,1.2314,17.07,0,1,2,-0.2451,-0.0181,2.7619,2,-2
386,CCC(O)C=O,CCC(O)C=O,88.106,-0.043800000000000006,37.3,1,2,2,-0.2736,-0.0372,2.216,0,-2
387,CCN(C)C=O,CCN(C)C=O,87.12199999999999,0.09450000000000003,20.310000000000002,0,1,2,-0.2407,0.0328,3.8246,2,-2
388,COC(C)C=O,COC(C)C=O,88.106,0.22019999999999995,26.3,0,2,2,-0.2545,-0.0276,2.7851,2,-2
389,O=CC(O)CO,O=CC(O)CO,90.078,-1.4615,57.53,2,3,2,-0.2662,-0.0476,1.2875,1,-2
390,CC(CO)CO,CC(CO)CO,90.122,-0.3929,40.46,2,2,2,-0.2607,0.0735,2.6348,0,-2
391,CCC(C)CC,CCC(C)CC,86.178,2.442500000000001,0.0,0,0,2,-0.303,0.0843,0.067,2,-2
392,CCC(C)CO,CCC(C)CO,88.14999999999999,1.0248,20.23,1,1,2,-0.2625,0.0783,1.3482,2,-1
393,CCC(C)OC,CCC(C)OC,88.14999999999999,1.4313,9.23,0,1,2,-0.248,0.0861,1.0377,2,-2
394,CCC(O)CC,CCC(O)CC,88.15,1.1673,20.23,1,1,2,-0.2621,0.0721,1.4336,2,-2
395,CCC(O)CO,CCC(O)CO,90.122,-0.25039999999999996,40.46,2,2,2,-0.256,0.0618,2.3512,0,-2
396,COC(C)CO,COC(C)CO,90.122,0.013600000000000001,29.46,1,2,2,-0.2545,0.079,2.2435,2,-2
397,OCC(O)CO,OCC(O)CO,92.09400000000001,-1.6681000000000001,60.69,3,3,2,-0.2606,0.049,1.7715,1,-1
398,C#CC1(C)CC1,C#CC1(C)CC1,80.13,1.4197,0.0,0,0,0,-0.24,0.0571,0.7654,2,-2
399,CC1(C#N)CC1,CC1(C#N)CC1,81.11800000000001,1.3100800000000001,23.79,0,1,0,-0.2853,0.037,4.1425,2,-2
400,C#CC1(C)CN1,C#CC1(C)CN1,81.118,-0.018500000000000016,21.94,1,1,0,-0.2444,0.0441,1.9146,2,12
401,CC1(C#N)CN1,CC1(C#N)CN1,82.10600000000001,-0.12811999999999996,45.730000000000004,1,2,0,-0.2743,0.0226,4.9191,2,-2
402,C#CC1(C)CO1,C#CC1(C)CO1,82.10199999999999,0.4085,12.53,0,1,0,-0.2616,0.0263,1.7508,2,9
403,CC1(C#N)CO1,CC1(C#N)CO1,83.09,0.29888,36.32,0,2,0,-0.3007,0.0031,3.8379,2,34
404,N#CC1(N)CC1,N#CC1(N)CC1,82.106,0.0012800000000002254,49.81,1,2,0,-0.2722,0.029,3.0748,2,-2
405,C#CC1(O)CC1,C#CC1(O)CC1,82.102,0.14450000000000002,20.23,1,1,0,-0.2424,0.035,1.2031,2,-2
406,N#CC1(O)CC1,N#CC1(O)CC1,83.09,0.03487999999999997,44.019999999999996,1,2,0,-0.2828,0.0136,3.5524,2,-2
407,CC1(C=O)CC1,CC1(C=O)CC1,84.11800000000001,0.9854,17.07,0,1,1,-0.2482,-0.0141,2.9392,2,-2
408,CC1(C=O)CN1,CC1(C=O)CN1,85.10600000000001,-0.45280000000000004,39.010000000000005,1,2,1,-0.2483,-0.0234,3.0447,0,-2
409,CC1(C=O)CO1,CC1(C=O)CO1,86.09,-0.025800000000000045,29.6,0,2,1,-0.2592,-0.0374,2.2978,2,-2
410,O=CC1(O)CC1,O=CC1(O)CC1,86.09,-0.28980000000000006,37.3,1,2,1,-0.2519,-0.0315,2.375,2,-2
411,CC1(CO)CC1,CC1(CO)CC1,86.13400000000001,0.7787999999999999,20.23,1,1,1,-0.2616,0.0757,1.3206,2,-2
412,CC1(CO)CN1,CC1(CO)CN1,87.12200000000001,-0.6594,42.17,2,2,1,-0.2463,0.0724,2.1168,0,-2
413,CC1(CO)CO1,CC1(CO)CO1,88.10600000000001,-0.2324,32.76,1,2,1,-0.2611,0.081,1.7232,2,-2
414,CCC1(C)CC1,CCC1(C)CC1,84.16199999999999,2.1965000000000003,0.0,0,0,1,-0.2627,0.0859,0.1151,2,3
415,CCC1(C)CO1,CCC1(C)CO1,86.13399999999999,1.1853,12.53,0,1,1,-0.2587,0.0877,1.7595,2,-2
416,CCC1(O)CC1,CCC1(O)CC1,86.134,0.9213,20.23,1,1,1,-0.2519,0.0723,1.3751,2,-2
417,COC1(C)CC1,COC1(C)CC1,86.134,1.1853,9.23,0,1,1,-0.245,0.0897,1.104,2,-2
418,OCC1(O)CC1,OCC1(O)CC1,88.10600000000001,-0.49639999999999995,40.46,2,2,1,-0.2421,0.0639,2.0651,0,-2
419,CC1CCC1=O,CC1CCC1=O,84.118,0.9854,17.07,0,1,0,-0.2374,-0.0163,2.6766,2,-2
420,CC1CNC1=O,CC1CNC1=O,85.106,-0.24769999999999998,29.1,1,1,0,-0.2452,0.0373,3.5654,2,-2
421,CC1COC1=N,CC1COC1=N,85.106,0.62997,33.08,1,2,0,-0.2615,0.0284,2.5239,2,-2
422,CC1COC1=O,CC1COC1=O,86.08999999999999,0.17930000000000001,26.3,0,2,0,-0.2726,0.0099,3.9998,2,-2
423,CC1NCC1=O,CC1NCC1=O,85.106,-0.4528000000000001,29.1,1,2,0,-0.2421,-0.0238,2.556,2,-1
